CL:0000037,CL:0000057,CL:0000084,CL:0000097,CL:0000158,CL:0000186,CL:0000236,CL:0000451,CL:0000499,CL:0000583,CL:0000623,CL:0000624,CL:0000625,CL:0000786,CL:0000860,CL:0000861,CL:0000875,CL:0000990,CL:0002062,CL:0002063,CL:0002138,CL:0002144,CL:0002145,CL:0002399,CL:0002480,CL:0002543,CL:0002632,CL:0002633,CL:0005012,CL:0009089,CL:0010003,CL:0019003,CL:0019019,CL:1000223,CL:1000312,CL:1001568,CL:1001603,CL:2000093,CL:4028004,CL:4028006,CL:0000077,CL:0000192,CL:0000622,CL:0000784,CL:0005006,CL:0019001,CL:4030023,CL:0000313,CL:0002075,CL:0000319
0.6016908282959705,0.7782998422934649,0.7388607890051562,0.6995296261022547,0.37025865109731315,0.6689516113013629,0.6686950787022264,0.7460281152479183,0.7647649857298041,0.7516996800903545,0.7637527658338462,0.6849881779332107,0.6993657509171296,0.687690132750163,0.8143280762247809,0.7397201210861805,0.7903138946157847,0.747933289475396,0.6040358543180491,0.560405509486443,0.6218249170309995,0.7440990486474264,0.683341890047505,0.780226672000868,0.4169610999765292,0.7544489693986193,0.3462923558639448,0.540165529743474,0.585658518958479,0.7646715441985271,0.44313839493693596,0.3137095147744377,0.7608218180382305,0.45747014881970866,0.32668435619932146,0.7733216060626398,0.7931706524240665,0.8785890143266405,0.8352691348834126,0.7489370724415292,0.5965708676711649,0.7757575875354665,0.36374663246549405,0.7369566297771013,0.5460753528044001,0.3214981407417116,0.5885333077068964,0.4047877186396822,0.5474968152419499,0.0
0.2626678158621785,0.6659831048592143,0.3100372749245558,0.39135636056966344,0.6137388380398617,0.6737742034699041,0.18801536863190124,0.0,0.6932392775282186,0.3696370632832798,0.49413080764855105,0.3727007766745,0.44445986360424294,0.32117167585582035,0.41717566409123136,0.28291591583518416,0.2727542425215182,0.12442775351224862,0.6089691194900898,0.5825915533115765,0.5745190833233481,0.6051788225097084,0.710792758501646,0.16141072837412243,0.6234254104413438,0.6835209102700645,0.621094342434105,0.5787518854379914,0.6785687695427732,0.6693927006631804,0.5719041663876945,0.6811916088630041,0.6631479791176513,0.4423807619477608,0.6691465590880198,0.6864348184682976,0.21095666258462414,0.780517088165478,0.7495824635971524,0.7730621811896006,0.6270014395692082,0.7180674777560293,0.650082203098276,0.18543888394762334,0.5582763355273547,0.5491464307319102,0.6415479047981313,0.6532801661360357,0.6506723240074139,0.7051166450429152
0.6836177721845453,0.5706862043792997,0.7000668825876019,0.7065121290953044,0.7682653555005066,0.36503235966775416,0.6919812775882445,0.7187269753893034,0.0,0.7735231014707411,0.7447778254201924,0.6871582904589921,0.7267191345633457,0.6756408863025127,0.7939461654050748,0.7613588812466336,0.7511664378380376,0.7283989198851148,0.6891319122412742,0.7351387461046635,0.5449435542126945,0.6587398689449492,0.790939879914109,0.7451999520283946,0.7542844511120746,0.6546528314059566,0.7774476128358129,0.7000355497994616,0.7581938406465702,0.3056763214442178,0.7261816264192346,0.7665557030727616,0.1604480781280576,0.6413407617310422,0.7619659063558639,0.6270693206842948,0.7499357981946083,0.4291775080034469,0.4290264045011343,0.48943131934571465,0.5876611822075306,0.19150164435332284,0.7456765928657434,0.7039935232143815,0.6262238302855542,0.7509715564098919,0.6849246378187341,0.7351971045600055,0.6403908649549948,0.7501951061166013
0.5368646165593698,0.7363219096836849,0.5504867400768959,0.5826342876761718,0.6738986384612442,0.8197189152989007,0.43868926671361663,0.38392877976353695,0.810898111882849,0.0,0.6317639450099019,0.5675255335626898,0.6019814541569148,0.5447553240544898,0.45923116004122844,0.2854611538042191,0.3468335998886622,0.3666263819108461,0.7570555647007283,0.7013062180613425,0.7345332937234287,0.7547930461860979,0.8182088042795955,0.3307807698016428,0.6425166250609161,0.7611696395905955,0.6863863169993877,0.6868232500540381,0.7445044050432831,0.7777243122030443,0.7299519100260593,0.692458155462591,0.788664427009544,0.609170398692737,0.6951555263297156,0.8174861455652348,0.3017663805933924,0.8057302534021002,0.8318150082195187,0.8019427076389096,0.7087047717058683,0.8106180084525901,0.6016256823506931,0.4226575462213523,0.6067491222491109,0.5572404829936584,0.6637299435064387,0.6334708615088206,0.6681636293653311,0.7408077696839602
0.5088840822797032,0.7790346868261306,0.6121254518766168,0.5973012552789103,0.2775111321071532,0.688512392864833,0.5788801118300962,0.638417586546085,0.756976371486232,0.601243787097067,0.6361983139385147,0.5865065406639266,0.6098224019634092,0.5388143835459354,0.6876354083062007,0.632309113970002,0.6571182393217511,0.6471380742854327,0.5244761684103879,0.47211875944108855,0.621031288505541,0.7140402098038972,0.6449540268309163,0.67385441364223,0.31799209443293397,0.6605473777722398,0.23135218578017908,0.38816810540792546,0.5715567368752965,0.780868432667104,0.337794717856863,0.3224809054556012,0.7614045557460011,0.46914040628352066,0.31361077583100744,0.7506540051736336,0.6616018488105387,0.7423185407959435,0.8338031171836984,0.6615837993112742,0.5970645439098762,0.7764562259261052,0.0,0.6002720308157139,0.43419082639569645,0.2502601659142361,0.48953574040396464,0.2544411651915039,0.44787473150017415,0.34578717341175963
0.4089866084531123,0.8164555631566195,0.26531769926800464,0.41060690930752164,0.6183599607493405,0.7375152527330086,0.4344930649086197,0.5024685694673908,0.7541405806235213,0.6298253846478393,0.0,0.2740487119292197,0.12837664170724206,0.4631232073787629,0.6178757465256234,0.5544264362262862,0.5571909851683762,0.5423820604892621,0.6572280536381978,0.5966829853950314,0.6607319769220109,0.6987326428972388,0.7567708136074205,0.549612137215627,0.6645924038147378,0.7006344895140676,0.6776576738187127,0.5936863434745918,0.7288397402960451,0.7570863175336211,0.6689785364607628,0.696022543318306,0.7544965917927089,0.55820536346565,0.7135817706416168,0.782812310132931,0.566926201991027,0.7370160335947201,0.8164472533404525,0.7801533195734648,0.8736425597650573,0.8121289874016612,0.6327767414169857,0.432630551869173,0.5329847740330135,0.6204337991760779,0.5772962755288992,0.6103271000497806,0.48693493343523536,0.7066507983821861
0.2234276968845182,0.6961284273385738,0.14522983360978536,0.2531524989448967,0.520134723950435,0.6425452202977547,0.2502889852410655,0.34194630528474357,0.653401967660628,0.5230900095471125,0.24856881091758629,0.0,0.17179695207484688,0.22789641512703598,0.541505086770969,0.43368207987829016,0.45344396587473385,0.39649176710534456,0.49224949825499525,0.49069471533704895,0.5149194583532551,0.5932464255982518,0.7053271745466813,0.43265070470626593,0.5730059220392704,0.609674894417885,0.5927930507859327,0.4331983059703645,0.6732929839897208,0.6214459460146368,0.5492086744362494,0.6247073207450532,0.6303096877611849,0.35665974451298416,0.6336973138411373,0.6955692208674229,0.44469039053430864,0.6759026819611935,0.7313558009595051,0.7125557913673884,0.678182161838343,0.6855375844444852,0.55418332386,0.28716303294637885,0.35404137143634035,0.507974984319463,0.4882019261174038,0.5431140014861304,0.34376090917965824,0.6138341168515353
0.34459191329795114,0.7465783621669597,0.17020747159000826,0.34476273123686335,0.563256236028705,0.6965952539796083,0.3379775439592609,0.43349633681082905,0.7183679703598913,0.5800699565917924,0.12206891738007256,0.179314468046228,0.0,0.36626092349023653,0.5875908492562189,0.4823717008888765,0.516497051854592,0.4799979919398399,0.5501385783098081,0.5350088969927164,0.5644879967824552,0.6458114541350152,0.7404242345264851,0.5001320219792952,0.6209561614935434,0.6246650254142883,0.6303758679588551,0.49985271455909813,0.7138767033467679,0.6963136318687206,0.6212018558436758,0.6542549702708937,0.6991989676487045,0.4398047207237016,0.6731725404997804,0.7419756099402715,0.5129173904757988,0.7171944553128587,0.7800516550994916,0.7557386697538311,0.7725529309823143,0.7529504095860156,0.5968282212019861,0.3773215709895299,0.4337412994009034,0.575489240459262,0.5243825210422872,0.5769955367241956,0.4116454310336389,0.6459199685514488
0.20795066277222476,0.7557152686850381,0.23657033796153665,0.3467317159216643,0.5428956412647828,0.6523202286869061,0.10075990733314594,0.17073201850718794,0.656546056134882,0.39148641622157776,0.4053608847592442,0.29036470057366043,0.36112486369357266,0.22236608685362105,0.4294361538669868,0.3128109302073017,0.2938018475824318,0.22246804986191077,0.5406606693891377,0.4954680693623687,0.5362636156725955,0.5766357965897625,0.6421838102885248,0.2615475080072424,0.6213709455643418,0.6359492182642296,0.5608090921986377,0.509457742153105,0.644425404163333,0.6524034499698402,0.5058000153768389,0.6256623912091799,0.6757166766395718,0.37198951915035877,0.6166937416615791,0.6524344309089065,0.28533697896162624,0.7289298597252079,0.746429130231926,0.7514466466997487,0.6381846154382955,0.6983264552858134,0.5606109091558501,0.0,0.4443680305604003,0.5241046999381789,0.5649602211905415,0.5999728929884632,0.48535958392810785,0.6558787809623902
0.2547852429446043,0.725912386004608,0.29320795011207296,0.32141300743303486,0.5209512231051856,0.6423063725047798,0.19012857864247967,0.3072024614472921,0.64669785924784,0.4903993659194924,0.42202093836242527,0.22912089451821638,0.34907317290964596,0.0,0.5374916543033431,0.4412688920091451,0.4321857927186102,0.35743083424635336,0.5883606756782238,0.5174931635590242,0.5489195556550303,0.5948165796105493,0.6484821791768202,0.39663268474982905,0.5688801345960786,0.66060050514147,0.5884910023870347,0.45137307534746873,0.5824082113864567,0.6313868161000722,0.5410876592679983,0.5939105638995147,0.6206475115382921,0.3310679829202051,0.6250704310053161,0.6999145741180156,0.4238828812817173,0.7131741525153703,0.7336486398742812,0.7191860204783924,0.6299977980824834,0.6623165812529684,0.48465460271662586,0.2153119245678663,0.3028702339503693,0.49181999214148225,0.4398537492775869,0.5411904117960763,0.2434379818849494,0.5876459144335647
0.5344592652042771,0.7645121767879889,0.5950714191874571,0.5939415328932339,0.7169780621400919,0.830857448048012,0.5100183234452373,0.4486453061138597,0.8447694734527884,0.47570745605359493,0.6426118707596619,0.6078020800196434,0.631139653898713,0.6054733903328343,0.0,0.3130250019093476,0.24919838847457607,0.42634189064857875,0.7792069953819545,0.756876292239963,0.7820309833909161,0.7900246314844901,0.8361132631689122,0.35276814343512397,0.698361788564705,0.8216819134517,0.7474879694020562,0.7117121568450973,0.788407189817959,0.8109763476427249,0.7622909008048632,0.7845755435377555,0.8131641019379166,0.682986395843338,0.7595988838659667,0.8381638104404138,0.33862903023736524,0.8339069663281024,0.8354446237601043,0.826249686163393,0.7407702746539705,0.8544595157277589,0.7166105784491672,0.4788192092805423,0.692345109435769,0.6631948117575603,0.6742305166998964,0.7814590866201722,0.7448848131488836,0.8184907018890509
0.3910686358607717,0.6532320795932548,0.4755252156868497,0.45738878265140415,0.5990358290758673,0.7506994978347421,0.32571955024971483,0.28621607156905565,0.7582752986451622,0.2761299890056151,0.5393046885634447,0.4548604033202878,0.48520792873984714,0.4631151054444562,0.2913642589307685,0.0,0.19492392126704208,0.27885528164685974,0.6161134526657764,0.5935112972196409,0.6152731913678557,0.6997090058382909,0.7967320098176278,0.1945701054953061,0.6011056316205227,0.6620222580392846,0.6505161690325107,0.5502578814501565,0.7426930089568838,0.7163957756246997,0.6669712727450733,0.6910885371200081,0.7204877586627727,0.49546486696415265,0.6754962762787959,0.762979885405776,0.19612739295672063,0.771756581004878,0.7670882659556284,0.7657382416316137,0.6721017582952482,0.7851723199472325,0.6217353844263489,0.3312092476545969,0.5238443680065414,0.5726899570516031,0.5554031951675985,0.6104357413323049,0.5347757005427091,0.6883868007939439
0.3760476461011416,0.6647612787937179,0.44092219593038523,0.4594785824608118,0.6396047498827695,0.7253036915226396,0.34290576432940206,0.2730921092661031,0.7385631953710982,0.3365959121232003,0.5397116484091131,0.4766372618160691,0.5177020005446819,0.453967615574181,0.23267198013769566,0.19568551237161924,0.0,0.2570756719232377,0.6940448959546921,0.6563419972484903,0.6587744076906341,0.6791724265115694,0.7570023059114034,0.17565968713799182,0.6288698811361333,0.7247981858207321,0.6765277453540229,0.6018933419828881,0.7050658522300248,0.6949288968614815,0.6553163973464647,0.7106028034774456,0.7071250828998447,0.5361974281059684,0.6963591192586842,0.7438586044089339,0.14488022850467971,0.7558974514447983,0.7536317367146815,0.7507967084943207,0.6297053822793478,0.7467379911025874,0.6381640661324779,0.3047597450580185,0.5686013210301405,0.5920353927220947,0.6137625872001348,0.6941294126713151,0.6287928400249632,0.7327816667859921
0.3063492267449797,0.6853881758502928,0.38000277248415487,0.4666640271039542,0.6573957537940949,0.6997635375808035,0.24814856898323692,0.1305685223741995,0.7115266245425034,0.37477283837358705,0.5553303806601863,0.45115127636947006,0.5129970374993558,0.39508826849511663,0.4106302902528401,0.29211793784126233,0.26857478045274746,0.0,0.6377441973568779,0.5974553910043088,0.6136315380252616,0.6418414320854893,0.7433083330327209,0.1358664685539284,0.6605506725831262,0.730829956344897,0.6503311956511449,0.6236863484462799,0.7050900133117144,0.6908338768706993,0.5882685025841432,0.7001139785794132,0.6969738498668248,0.44779269304446545,0.6950139272809227,0.7146415557238519,0.20288965432333386,0.8163489912271576,0.7727987532213337,0.8119552161376187,0.6268897741420061,0.7420025784094405,0.6923644585217323,0.25208178608609105,0.6092670902589152,0.5570736324066102,0.6735891576978245,0.6601333735961129,0.734692525962781,0.7461475335334151
0.5659898581923463,0.7771126272533219,0.5974223872775657,0.5733511702722273,0.5011865564488514,0.7100290660907613,0.5304687324620261,0.6281519721051915,0.6780764379491439,0.7071550580369502,0.6213698043580966,0.5081676880526174,0.5451150606504869,0.5973819653622817,0.7245364694977421,0.6120664569557464,0.6888421241850098,0.6407530728071018,0.0,0.4711126103920877,0.57645460051312,0.6562579745159127,0.7275688188377429,0.6805950971280594,0.5600070901367646,0.6509171999563631,0.5246122404665433,0.3948158761235138,0.7399062716351966,0.7000440888970832,0.3876116307786488,0.6377887585761686,0.664161700218425,0.49745432242366006,0.595843665809223,0.7073196517355412,0.691166755013353,0.807575268894877,0.7814888121489021,0.7999097963504451,0.6739446444146943,0.7478119250978054,0.5208838208555898,0.5734862706034893,0.3984233082159743,0.5573245551172756,0.45713573386973255,0.5743907714672161,0.30235510786915587,0.5836291582894839
0.5233830130191319,0.8711827712358355,0.6206691208366484,0.5581302409874688,0.4917970505277213,0.7409125659452586,0.5185665015663212,0.6352913274436136,0.7507770639747586,0.6983078492939474,0.6036544352245395,0.5405799600034121,0.564746610200113,0.5766120150350502,0.7428221102204088,0.6224559991157811,0.6939220208181583,0.637784348850147,0.5064292159485594,0.0,0.6468193861823278,0.7300349977868745,0.7251539521646069,0.6727012747912519,0.5590679028494352,0.7230168840612753,0.4864246260948592,0.466955772960809,0.6892971508710446,0.7805674665024795,0.30634531948224686,0.562895706905079,0.784756199296231,0.4530239890326263,0.6093837547118668,0.789417552942606,0.6845928445841519,0.8590627382406907,0.8581135107301416,0.8415340409667305,0.7835855197544952,0.8055461301870056,0.46280595296973936,0.5394775611154035,0.43031499527317957,0.5048867921813612,0.4113114258841462,0.5093945477782054,0.2900187826700869,0.5383801024134296
0.23750383671926933,0.7225944043361623,0.43949324585045546,0.30788970150273903,0.30692093486755656,0.5380226354457245,0.38391295672952025,0.5620361899174442,0.5816681942092368,0.601520707784307,0.4450129204102735,0.334132144898276,0.3810645069673782,0.25138719436044116,0.6390384861203863,0.49198054118961415,0.5788916056917616,0.5988455920137747,0.2778349354234818,0.2653373017968724,0.381019733917331,0.54725062447014,0.61324038534508,0.6231880738160118,0.4330594271313268,0.46884977728204835,0.45385699115032313,0.18391167641208414,0.5368423808870867,0.504966584399817,0.40264226716546486,0.5354777689657835,0.5617013166278501,0.167932664756557,0.5208527221338274,0.6319543582137411,0.5993510682806642,0.5545704573444462,0.7065618866661405,0.5633039200727555,0.5427412171835492,0.53220650920152,0.4155705798285531,0.47056769511603236,0.12120076456389646,0.49877473690934027,0.3250471274880496,0.5116796688157461,0.0,0.48617640076048385
0.48815392990488277,0.5735468621199266,0.55397802439443,0.5099836335723608,0.5740651356935395,0.46010027172231793,0.4814217498812996,0.5423319497776327,0.47016048337921934,0.6385261106263616,0.5838632401579406,0.4953283878412675,0.5212407488073565,0.5199018771503712,0.6679326656849008,0.5652116106197537,0.6044088026419872,0.5683350866320488,0.5429019484407276,0.5653385082129966,0.0,0.2838256243130118,0.7350729670586477,0.592712591834619,0.6151474078666683,0.2844606602566199,0.6223681074237234,0.49115072723528747,0.7124266375751864,0.4685809371568939,0.6174902228230063,0.6399597051860808,0.39648637185925206,0.44138231894108404,0.6605307477626148,0.3070272542366912,0.5939079464627289,0.5920024487040375,0.5094934427859428,0.5631808167693528,0.5068793197718438,0.5050603720277158,0.5576778863950432,0.5011743696521573,0.40663457298014805,0.5520923624744849,0.4016271019210905,0.5662954293381869,0.3773815218360226,0.5441401507784598
0.6172895254559191,0.7353823127203741,0.6507322064164751,0.6794658007185915,0.7412108082729139,0.6260651171374625,0.6377671259616339,0.6490290439284373,0.6588404234761073,0.7352316428148565,0.700319910076519,0.6437476281155783,0.6721209571655613,0.6412316456663765,0.7625876648155302,0.7217776509585716,0.706409356944676,0.6763526813147196,0.699856620793059,0.719922726078672,0.3289548562951844,0.0,0.7817518153745848,0.6935725202603632,0.765846324471974,0.2764332061619628,0.7670017489797634,0.6845581834276402,0.7728218576643735,0.5800860496080197,0.7291884398329145,0.7875055171472235,0.5366334445010729,0.6607398791235344,0.7972124935853447,0.23634571180495909,0.6898309445778231,0.7137606992773255,0.6568983886016885,0.6851578578882886,0.7142485924136317,0.6576549323593247,0.6971204009353869,0.6192514399367718,0.6118177691669081,0.6460630610900406,0.6471993388924605,0.6601377469239904,0.6172001887704475,0.72399105339476
0.7288808135355445,0.962087002202323,0.8004050826648321,0.8633579599566812,0.6951885589200967,0.8409198923263901,0.8329927048672869,0.8229838647544497,0.8704168703774458,0.9064461408862081,0.8448464394109957,0.8368566502509297,0.848269688733776,0.7855400628087197,0.8986339378167015,0.9050040043558082,0.8739629931949332,0.8283237193634084,0.8418417691419382,0.7840450993666109,0.8778147913478361,0.853886037659413,0.0,0.8622166928505663,0.762476613077047,0.9155733536177639,0.7144368942380529,0.7526191084603521,0.3126800780515329,0.8952796251799341,0.6848026889472989,0.7184858447100022,0.8880646549427429,0.744183546480239,0.7029708281967919,0.8918154591559903,0.8642791917843752,0.9034026183593551,0.9306283252377244,0.8962044338370951,0.8885749474933415,0.853196980495354,0.7097352920375207,0.7720621063454405,0.7352584612117469,0.682230422970526,0.787436065771898,0.7462556301079641,0.7157080271698938,0.7082427365911831
